item_id_2024,text_hash,text
490,7049412dddbf5908348a3d1d7dace395ff12ede3d9a14ac39ae972d93b45511b,i'm wondering if they'll be called out bc another professor called out the chatgpt student lol
491,06ca19b309716ef8922a1901378fb9973a356d10c43ab72736249679577c0ce6,"fazer doutorado só pra bater nessa história de ""pesquisa como princípio educativo"" da EJA. Em tempos de google e chatgpt isso soa quase contraditório, e acaba virando fábrica de professor vagabundo que não quer trabalhar."
492,f04205044fd6d71766c330cf4c0837caf72d0647f16494b4fdd833e2cf82e49b,eu colocando erro ortográfico de propósito nos resumos da faculdade pro professor não pensar que estou usando chatgpt
493,fc4aca0f6701d92d606c38572d7c06785b6d05641bee730d45e56fbcfb5fc55b,Student: What do we do with Hamiltonian if Hessian is not invertible? Professor: Eeeeeeh… Ask ChatGPT
494,7b0bded7cdd692bdd4b414da9348d42dd6a7254f8fd27e3912f382dc80ceb4f9,"Ontem n pude estudar em casa e nem no notebook, porém estudei com o ChatGPT fiz ele de professor 😂 Domestiquei enviando materiais"
495,79d8fb7c47ac348c3c1e218eef9115ed6b186a7c336bb1f6d36c8abdcfaaf3b9,"trying to get through this stupid ass segment of my speech class because my professor has the nerve to center some content about using ChatGPT/Generative AI to help with our work, and frankly if i need to use that type of AI to help me do my job then i was never qualified for it in the first place."
496,e341ff0cc5549dd03f76b72b98b88edafc918620cb119739580530384010632f,uma vez eu vi um cara ensinado a burla uma ia com outra ia tipo vc uma o chatgpt mas ai tinha professor Q descobria pq botava o texto numa ia aí falaram q era pra bota o seu texto de ia em outra ia pra humaniza aí eu fiquei: não é mais fácil vc mesmo faze seu próprio texto?
497,ffc9b702b31f056ed237625b97648d4cdca815e1fd42ae8e38a40f6f71e1158b,"Eh mto ruim vc ser professor e ter que ver gente reclamando de não poder usar ChatGPT pra resumir texto em prova… Pqp, sabe… Deixa de preguiça…"
498,c4b2a25e776ff6d1c71194f42c93d8fe7dc5453d48bcd934b88b47902ec7b8a2,"Former professor of mine posted on Facebook the following prompt for ChatGPT: ""Based on what you know about [MY NAME] generate an image of what you think my life looks like."" Here is mine. ""Legal Teaching, posting & Family"" 🤣"
499,786d2d68c0c1f133f390d25aa9f515287500e99f15800fde529acdda59d64740,"o chatgpt pra profissões subalternas como professor, cozinheiro auxiliar enfim coisa do dia-a-dia sim ajuda BASTANTE pra escritor/roteirista é bom se fosse supervisionado por eles, não pelos estúdios, é sempre pra não sobrecarregar o trabalhador e dar mais criatividade a quem vai fazer"
500,f26c59dae222414d91cf6bd63ce64c3f9810452664e02bfb8b8c3a26c864b896,"Me lembrou que dia desses no caminho pra facul eu tava ouvindo 2 pessoas reclamando que o professor devia odiar elas pq elas pegaram todas as respostas do chatgpt e ainda foram mal kkkk as pessoas realmente acreditam que chatgpt é bom pra pesquisa, uma loucura"
501,830e11fff302d043615cdca7462957f2d9cff96e3e2a612c74ab8f3b9cbe9035,"mesma coisa aqui. pior ver oficina ensinando professor a usar chatGPT p/ ~facilitar a aula. e lido diariamente c/ alunos usando chatGPT pra “resumir e/ou dizer qual parte do texto é importante ler”. isso mata qualquer aprendizado de interpretação textual. sento do lado, converso, e fico desesperada"
502,965fe4ea860862c575f7d6ddb8bf6b02585d4edf13b49790039d6c1ac4cb6248,"No início da faculdade eu usa muito ChatGPT, agora, não tenho coragem de fazer nada por lá pra entregar pro professor pq geralmente querem nosso pensamento crítico, pq é muito mecânico, mas uso bastante no dia dia, trabalho, perguntar dúvidas e com fontes, melhores maneiras de escrever ✍️"
503,03b4ac798aeec7696ec1b546ad20e6995a2d9ebce952584768e586e9eb59e3b4,no way my compsci professor is about to show us chatgpt written code...
504,45b876b0768d1650ee712aec97015556144aee0fa2d060664d167dbe768dcfd8,The good thing about ChatGPT is our professor wants us to hand things in using Google Docs which is great because Google Docs is less expensive than Microsoft Word and I've been writing things in Google Docs and downloading them into Word this entire time
505,836cd1b8fc1752a79ae02cc147f0c8819e16346f99b6c9c4a961eae37639db6a,"It is interestingly satisfying, how ChatGPT is capable and willing to correct its errors, if you just hint it a bit. You feel like a wise professor helping a talented but inexperienced student... ;-) chatgpt.com/share/67189a..."
506,51ebbbcc3d7c377f501b0f90657cfe709a88b3865dd7b14476efbc93ebf5e3da,"Pq vc é incrível. Eu já ouvi altos ""não pode chatgpt na minha aula"" e toda a vez eu sofro de ver professor perdendo contato com a realidade. E aí quem se lasca é a turma, que vai entrar sem essa malandragem pra vida adulta."
507,fc00d2bf3390fb0684ae2ff4ed69fbc0ed3462bac257760744c63cad97b5c875,chatgpt como implorar por monitoria pra um professor
508,b0afe214b78ac1ff575cfb4805c7cd598c4a07f4e88e39296c6785948011f3ff,Segundo o chatGPT eu sou advogado e professor 😅
509,b6d183bf549b4139a05b39d7750c1e664cb0fde8fec7dc6dbd4ff4db741fc347,Usar o ChatGPT para saber os comandos foi como ter um professor particular. Infelizmente as IAs estão aí e preciso aprender a lidar com elas pq no meu trampo em breve será necessário. Ou eu aprendo a lidar ou vai vir alguém que saiba e eu vou p rua.
510,846e394003d3e6f0249af66ac5030a66378dd139eeb9b4000dba11da66423660,"professor just said ""of course you should use chatgpt"" and admitted she uses it to write emails to fellow professors 💀"
511,c4905df206328808f6052881474669b6d4e49e793372b154eb0b15e78dc07ec6,"I wonder if students realize how uniform their emails have become now that they just shove things into ChatGPT and assume we don't notice. ""Dear Professor, I hope this email finds you well..."""
512,a8e0c8d0df1c3a4dc42ae3cfa6cfb4b938e457cf9e4a0c97823ddcb67b3f576b,Um professor sempre será melhor que o ChatGPT. Bom dia
513,91ec2fafc656b963431b60a85e6bb3e33daf1d8ccabf6b72286f8c0687e2c929,"""my mom (who's a university professor) did something interesting last year: she assigned her students to give chatgpt an essay question, have it write a paper, and then proofread/fact check it. nearly every single student in that class came out of that assignment anti-chatgpt."""
514,ec897adcfc0d867b8cc46b036af421dee37261fce5a00647cb0d972f6ae9dc6a,Meu professor usa chatgpt pra fazer slide KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK esse cara é decadência mental
515,bb5bd8e27921128d410509c255cc7bdc8a3a317e07f760d1f3a898d6a899af69,"My daughter's composition course consisted of watching Black Mirror episodes and being told to use ChatGPT. It was shocking that a ""professor"" got paid for that. On the plus side, she & some others rebelled and wrote their papers on stuff like how LLMs are Bullshitters in the Harry Frankfurt sense."
516,afa8ea47ba447fb8e5b6697ca8d2aa18976f852a1f18b11dc4f7b9c5a73514aa,cara eu lembrei agora que tenho um professor que ja fez um livro todo usando chatgpt sei lá vei eu nunca entendo porque eles são fissurados nisso
517,75de8ce72ea370cab8a72b87a255c95813a8b003d2ded3d53d6eaf0f47aa5790,O PROFESSOR MANDANDO A GENTE USAR CHATGPT?? 😭😭
518,a0b6e2ffc8d554b193da512b5737b5c3272ce9d54ccbf19c2c982ba9471913f7,"Quem inventou o ChatGPT tá de parabéns! Ele se tornou meu personal, psicólogo, nutricionista, tarólogo, professor, secretário, consultor e melhor amigo! ♥️✨"
519,d6f4a4ff72b578e904e2aaea1e28ef0db693e014b561b433d35cf9147e5bc620,Meu professor de programação passou a aula contando anedotas sobre o ChatGPT
520,08602b21c7afb7921dae1bb552d34e8a878e055ca494886928d037c020dabf84,o professor bloqueando o acesso ao chatgpt na hora da prova em todos os navegores mas ele não contava que eu ia conseguir acessar o ai do bing no opera mini oiii esqueceu de me bloquear no opera
521,97702ce35b9bece18f0412cceaf4f0a4386c0723796dfad759e941a69586172e,usando chatgpt pra corrigir meu trabalho de química e torcendo que se o professor colocar pra ver se é plágio não de nada porque eu pesquisei muita coisa e só tava inseguro com meu texto 🥹
522,55d3748a5e84fa7eed6fd5f3789a44db7c5958ac69be855aadf1f7f4920695a5,ai vcs perguntam p chatgpt” pois eu ainda sei usar o google professor
523,2618fbc19e493d479b8f0944ac62944e1a8be3978a35e9f175ad2e2f4e0c7a21,vou pedir pro chatgpt fazer um resumo do que o professor falou em sala de aula pq eu faltei muito as aulas dele
524,22ee8a2c8b0c3af05d7ce9a10d247b478e8ffd26aa3d9e81f310a1f1f8e301fe,pedi pro chatgpt fazer um resumo geral da materia pq o professor mudou a data da prova mas vai q ele da uma de doido
525,04385625c5f8dab62f0f8d60d2c9429dbac8d601e9b881144b2c1f4e0c697294,"mds esse chatgpt é um pai, padrasto, professor... oq ele quiser"
526,ff761e69f44d66b54552f23e1013f42dafe70ff8332bc8ccb36c28513a91e767,espwro q meu professor nao esteja vendo q estou usando o chatgpt p faze a atividade
527,574531e86622ca0f1ce5d1a01ce0c10ab5aa1a0fd82983b8150c414dab28f83f,nao pode fazer o texto no chatgpt pq o professor é graduado e mestrado em informática
528,1df4359d2639cf2af3baa17d38f89159ee766794ececd7a30d5304e6675ce4fa,"Ainda vou ler, mas lembrei que uma pessoa me falou (eu já tinha visto, mas tinha esquecido) que existem sites que ""pioram"" os textos bem escritos do ChatGPT, para ficar mais difícil de um professor identificar que foi gerado por lá."
529,d29e68f0b4d5b7a216248d4afd518b2ef71eb886dd8bdc1d11cc58df6e27e10a,chatgpt é meu professor fds
530,99b8a929ea94455d38d73b05b7224c107340d36e3f3b66e9218ab52f314dea23,I had a discussion with a colleague (a tenured professor) who uses ChatGPT this way this week and it was really eye-opening for me. I admit I’d never have thought to use it as an interlocutor because I’ve never needed one. But there MUST be better ways to get people that resource if they need it?
531,f7cc4059b84ca26b5fa123e13f03e248885bf49c93db29486faa81a143c30434,"No livro a questão tá certa, no chatgpt também tá certa, na internet tá certa e até em vídeo aula tá certa mas na prova do professor ela TA ERRADA"
532,7a63e0e4c9bb7b2156ecf1fc137caf05b481eefd2f0ecc14a64397b1adeb4cd2,"Chatgpt vai torar nessa matéria, puta merda, professor quer q toda semana eu leia um livro só pra matéria dele"
533,2c00e7c5bfdcc2d27d16a3cc00fb1440a11239cb07f487beb9c6682473d20eec,É muito estranho saber que hoje tem prova e a revisão que o professor fez foi no chatgpt NA NOSSA FRENTE
534,045028e34bdd90b1c843f8692ae847bfcd94cc20da83a8ed9bf79a855e96455e,"acabei a minha prova e consegui responder tudo. o que tá certo ou não, é com o professor kkkkkkkkk. mais uma vez, obrigada app yana e chatgpt usados pro bem, o meu dia foi salvo e eu tô feliz"
535,72006aadf070216b58da8c5f0b0618a2c3c16e0d2468f0664555cf4d2e5ecf8f,"julgo um pouco quem tá na faculdade e só reclama de trabalho, professor, usa chatgpt"
536,0723b08a5d2cffc621861874647d56443f31c4a1844b468d2186683686298699,assustadora a quantidade de pessoas completamente incapazes de fazer atividades simples solicitadas pelo professor SEM o uso do chatgpt agora que as universidades vão de base mesmo
537,6a0a4c3071e9f7631a5450f6490c71702b4b7a1bdbe404e786ed76f208f04336,Obg 💕 mas acabei de conseguir uma cola com um veterano que fez a mesma prova ano passado rsrs tava desesperada com umas questões que nem o chatgpt tava resolvendo. Questões que o professor tirou do c*
538,c0fb7006f96fff48168014579591eda7cba5793065a265ba3044f52f669288c3,"“Professor, vou embora agora porque sou do alojamento” “CHATGPT???!!!😧😧🤔🤔”"
539,ba76c81205bdf2c22d147d8ef62f66d36dd19d6f63eaa7b4fcde2acdeab65522,"“Ah mas pq o chatgpt n sei oq la” Entt professor, ele quem está me ajudando a passar de ano, enquanto vc n fala nada e quando fala, é bosta"
540,566653a9776426fd5d7656c4e46374165ccc93c6c63d4cc98938bd0fefc94803,qual a chance de eu fazer o trabalho de penal pelo chatgpt e o professor descobrir? ele nunca lê me desanima fazer
541,dfd8b80cb885f716ac9aedf5863a7d0d24e54f650f54aeae3d34acc4e4c0ed64,Meu professor da universidade diz que o ChatGPT só serve para deixarmos mais preguiçosos e acomodados com as máquinas e eu realmente acredito nisso e nos seus malefícios. Acabou se tornando um dos meus maiores medos a evolução humana e como ela pode levar à extinção da mesma.
542,7c2b8452e02e9fb83163ec72cfbd2736aa98b99340fad1264963f591128b7aae,"O professor pergunta, a Rita digita no Chatgpt e a gente responde kkkkkkkkkkk"
543,696f8b3a139bea0051cb94d9ee3b0a0cd486ddf5c1052f985b8905f4440d2f52,"ok perguntei pro chatgpt e ele legitimamente explicou melhor q o meu professor, ele explicou um conceito *essencial* q NAO estava nos slides e olha q eu procurei"
544,976b6ed0234d1c067c0956e2eb1f7338918c0fbc3a52cc859874d98a699e206d,o ChatGPT já me ajudou mais q muito professor meu na faculdade.........
545,189fa888dc22d101fc533942f6b3b61048497af66c52378d9e15629c4ee26e97,"Meu professor tava me confundindo com o chatgpt, pedindo pra detalhar um processo inteiro como se eu tivesse memória pra isso, meu cérebro só memorizar homens literários lindos e traumatizados professor"
546,69a377048131caac9eaafc7b1e64355cc33e076d93ef975c6e1002e36cf6e22b,O professor Gilver Ferreira ganhou o bolão da chuva. Ele usou o chatgpt para cravar o dia que iria chover no DF:
547,6f9c1561af11ebf90212ad2ae12f57c367f717644d5b0ec537db5a399c4e34e8,"acho que como eu tenho conhecimento sobre muitas coisas, toda vez que o chatgpt faz um trabalho pra mim, o professor nem percebe, um dia o professor pediu pra fazer um poema do assunto que quisesse, eu fiz um poema sobre Dead Cells, um tema tão aleatório que ele achou que não foi I.A."
548,9d010f1d5e4cf907090759ab70e64a2f03df84609818499c2aca8aad005edfa8,"professor aqui tava contando que os alunos nao movem um musculo sem perguntar pro chatGPT antes eu nao imaginei que essa praga ia ficar tao popular tao rapido, mas acho que subestimei o quanto as pessoas são burras e preguiçosas (e se acham espertas)"
549,d642d9094656d19790b94f16cc82816af4d650d191e4c24bcfefbcc81462f30d,botando fontes de sites que nem entrei pro professor não desconfiar que eu fiz do trabalho no chatgpt
550,66719f30de31af6688981a22830a080a5b6d1e2f9ed80df1553f86d6dc8454b3,Eu no chatgpt repetindo o que o professor fala e pedindo pra ele me explicar assim
551,dae21de5cf0096dd1672310a14710cb797a66b22db6fa6f6d2bb977dde72099e,essas perguntas q o professor de física fez tá travando até o chatgpt IMAGINE minha cabeça
552,d7eaa7712b5c85559fdf89093eb8c0596f581bce4f82b33e6309af65d67e986f,"Professor Horrified When Students Use ChatGPT to Generate ""Briefly Introduce Yourself"" Assignment... in Ethics Course futurism.com/the-byte/pro...?"
553,d367ec8cf5b5944a34b35a16242266ca3066e28be77efe0a383734a27efc28e9,"11 da noite, um dia antes da prova, e eu pedindo pro chatgpt me explicar a matéria pq meu professor é terrível explicando 💀"
554,b35fc468e9a8e261bb37cbac8f3b52173f8e968e6455bcb47d0bc5d8f0e4f117,eu e meu chatgpt professor de matemática
555,ce9f12feaedd9a2e6754bfac8114914d8be980da5cd003e9b157aa7f1b3ee77f,"abaixe um dedo se o seu professor criou “sozinho” uma questão pra prova, pegou a resposta do chatgpt pq é notório que o chat jogou uma fundamentação errada na questão, mas vc não pode dizer NADA pq se nao vai irritar ele✊🏻"
556,4875e500dd83c950b0eaa5c8ee9580fb557a42dfaf3abbce5058429c1b2345cc,Professor meteu serião que fez as questões da prova no ChatGPT
557,af7414378f9f4bdd838581e3d8ec84c3c07c722991585982663672630888d6ad,tem uma menina do meu grupo da faculdade q ela claramente usa chatgpt mas ela jura q saiu da cabeça dela e isso me estressa tanto pq se EU percebo quem dirá o professor
558,3b4e1827a30e2be3d82834f76d243983f932fa6fd03bbb1d68d295b7e61cc8bd,a porra do chatgpt ensina melhor q o professor kkkkkkkk
559,bae456b7369958a2ed76890965f99e97d1338aba518f03b79bfeec1f3bf7c622,"Eu peguei os slides do professor e pedi pro chatgpt fazer um resumo sobre eles. Depois eu li os resumos e entendi um pouco. Depois eu pedi pra ele formular questões sobre o assunto, ai eu fui entendendo melhor a partir dessas perguntas com as respostas. Funcionou pra mim ksksksksk"
560,ed9ac08e4962d85104203d0c4e48bd700abc2c66a68fd9edf901d3bf4edbe72a,meu professor defende tanto o chatgpt que eu vou usar pra fazer o trabalho dele 🙏
561,2742b74955f2d1dd33e8ac8e8c092635dd4a8f79d86d2bdcbc49653d44ae2fa1,e meu professor de psico cognitiva q fala tchédt djipitï (chatgpt)
562,5bb0c52763e7055c198b7da93cd6f1f9e67f2c63defdce9d9e05bb1ebc3f8645,Quando você descobre que o professor usa chatGPT para criar sua lição
563,d68ff5f227e9a5822667b97fccb49729706a20c9eeade4a216a04d0e71db4079,a turma toda fez o trabalho n9 chatgpt e o professor descobriu KKKKKKKKKKKKKKK qm diria e a galera da t.i ia fazer isso
564,a531d1da0f6e3e5ee9ea0388c7e1127008d409320fcbdf787deb0e1f9e4bb91d,hoje neste exato momento eu consigo entender a fascinação do meu professor Zé Mary a respeito do chatgpt.
565,4a03f0a56c6ce2fdf5024560328a4f162f48b81dd5f5128631344b7f7c149a5c,não é por nada mas chatgpt tá sendo meu professor de computação recentemente. é um porrezinho mas tá funcionando eu acho eu to realmente aprendendo coisas
566,150faebc6a2e40c99d0e979d0d5dbdff667ac053c3af12a82a1d99987eafb3d9,"Amg eu tô nessa também, mas eu assisto vídeo aulas e quando o professor é fraco de didática, peço ajuda dos universitários (chatgpt). Confiro certinho depois, mas o bicho é bom de resumir matéria chata, viu?"
567,88c863d19b08c6fd49ee8de83f976b454a1ab34085d5c798d5fe86e20b83109a,pra q professor se eu tenho o chatGpt que explica passo a passo
568,1bb499475d112826949a7e4590c22e8fdceee7125e0cf7a3960c68ecfed48b03,"Dicas de estudo - Canais que utilizei para aprender as vogais: <URL> e <URL> depois que aprendi por eles, pedi para o chatgpt atuar como um professor de tailandês-português para tirar algumas dúvidas, dentre elas se eu aprendi todas as vogais"
569,5dd581a4b2cb779647435a0328dc1055ba8ea5e4012d5d859659a5ee70f763bf,chatgpt me dando mais aula que o professor o murroooo
570,ce0935483b36ab409fca003f466df049ebb04d8e45ba8ff4823f7dd08fca8489,"o chat gpt NÃO é bom em programação por um lado isso é bom, eu vou ter emprego mas pelo outro, quando o professor não explica a matéria e fala ""só pede pro chatgpt explicar"" (ou seja, toda aula), EU ME FODO, PQ ELE N EXPLICA DIREITO, E N TEM NENHUM TUTORIAL BOM EM LUGAR NENHUM, AAAAAAAAAAAAAAAAAAA"
571,625fda770ee9f1b52a7e210a7ff68ed475dae0e614319ba3a13b8473cd25db75,Professor acusando na caruda que todo mundo usou chatgpt
572,881bff14758cbff2b820e9bf2ad17ad4f5ca87d239899f5410f4b8645a493ddb,"slk, fiz o trabalho inteiro pelo chatgpt e o professor me passou, isso que é stonks"
573,e5ddb17a34321256f9e9850238fc75ef052949620186dc193864c02d90b87a27,"Nem toda tecnologia auxilia o aprendizado. De fato, a gente evita até calculadora nas escolas. ChatGPT, então, tá comprovado que piora a aprendizagem. Celular distrai, tira a atenção do professor, é quase impossível regular se o aluno tá fazendo uso legítimo ou se tá jogando..."
574,4900cd86a72800e7f8a5b52a958db05de65fe7e2e9f9e139f06570b7ba91fb4e,"Depois de dois dias mergulhados em logística, o docente pede o conceito. Minha amiga vai correndo pro ChatGPT! Gente, nunca ri tanto! Quem diria que a tecnologia ia ser nosso 'professor substituto'!"
575,509212ab10ae0dd7774599c7c7dc7506c7d8038748698baeabed9ffa3050cc46,perguntei pro chatgpt as 10 profissoes mais dificeis do mundo e em toda a tradicionalidade da resposta ele tambem aidicionou ser professor… e eu pensei bom o chatgpt valida o meu sofriment
576,ace5a1e511412f0cfecc676da6a5a562be40696d28b9012e2eaea40edb9378b5,"Eu estou tão traumatizada com esse semestre que eu simplesmente sonhei que fazia uma prova e não sabia de bosta nenhuma e tentava ir com o celular pro banheiro colar no chatgpt, aí o professor ficava me perseguindo, SOCORRO"
577,9a67dc91bdc79468f4f8ac0fd3e10203f4e6cd7d6e57a46e8849a94384f0db38,"aulinha direto do chatgpt eita como é um excelente professor, o cara tirou print e pôs no powerpoint 🤣🤣🤣"
578,c79c03cccd38b1664be76338ff46e04d9b9b1c62c9020e29dd574d5b89bd340c,enquanto isso na antiga faculdade o meu colega perguntou pro professor uma coisa e ele disse pra perguntar ao chatgpt todo dia eu sorrio feliz porque troquei de faculdade
579,684b8d157e82d3cb9d4a0129761433196c6cf7c1698a672678924ad6f6a872ed,Pela primeira vez que eu vejo um professor falando pra alguém usar o chatgpt
580,c4c5bc4192a8c758b3ffcc46244cd0229ff2959b1b2bc3ed1706a8b4f7b05094,"eu sinto q entendo melhor quando eu peço pro chatgpt me ensinar uma questão que vejo ou o professor passa, peço pra citar numa linguagem de programação aleatória ai passo pra linguagem que to aprendendo e anotando as instruções, mas por estar usando o chatgpt eu sinto q n to aprendendo como deveria"
581,adb2a386dab8579d17e0575e903195c70455f16cb461677449a7e09558489743,O professor vei de cálculo vai fazer a ap3 online e não vai mais dar aula E vamos de chatgpt hoje pra no fururo construir açudes defeituosos
582,1977303fab5c193bf9fb8193c44f4c0266288816b3d355aa04c53382b2348f98,Professor me elogiando horrores pelo texto que eu peguei do chatgpt
583,cdcf27db60671fe28fcad0cb4251bff9e60742b65e5b80c355bbef2351c6e27c,meu professor odeia o chatgpt mal sabe ele que eu uso o coitado pra deixar meus textos mais elaborados pq se depender de mim eles tem só 5 linhas
584,e27eb6f6d132b0f65ab3b7c463376c8fb690204f25289b2235c6699e3789c3d6,será que o professor sabe que metade do grupo usou o chatgpt pra apresentação de hoje?
585,19039aa6cb7ff9bdb52eea2e7d3b02c27c0d186e623307748e8f68cf8d10e6fc,"Desde o ano passado quando um professor me disse que o chatgpt gasta meio litro de água a cada 20 mensagens, eu nunca mais consegui usar o chatgpt da mesma forma só pensando no tanto de água por dia que ele não consome (mesma coisa o youtube"
586,bfa000b2ed88c1c72a9d89657610665f6fd1b3f811989a3c8dc3b60434f6247f,Ate o chatgpt explica melhor q esse professor valeu chat geveteh
587,a6d77ab24a2e7ea569474920b2933a70cbee8a90a6d387f8e849ba1bf172607a,ELE É TIPO UM ÓTIMO PROFESSOR WU ADORO APRENDER COM O CHATGPT
588,6cc6fb4a1125b22bc8b4347690fa25c87bd1dbb433833b7f17720476ddba749e,professor deixou fazer a atividade com consulta 🙏🏼🙏🏼🙏🏼🙏🏼 uma MÃE obrigado por tudo chatgpt
589,bec97048e0c0fd2bc379d7d40e70b2516b8f0553788cf03e808668f90b826603,if anyone is wondering about my mental state AND the state of things in general: I have a professor who made an assignment where we had to specifically use chatgpt to answer the questions asked. what the fuck. WHAT THE FUCK.
590,7aa204300ddb5c74420d5ff756e4271cbc135700ae8e26b580584b703ea53961,O ChatGPT realmente ensina melhor que o meu professor de física
591,55cbff5b1803201d7f059e129e87b764e83e68258df282b4c0348158adf02e16,"fiz a atividade do professor no chatgpt e alterei algumas coisas, espero q dê certo pois oq os olhos dele nao veem espero q ele nao sinta"
592,35a10b60a0f0c5f37484093ce7425e993dec0a8c4dee4ec2944a88644d84c72e,"vou escrever um relatório de qual é o problema no meu código pra mostrar pro professor, até o chatgpt falou olha vc tem q ver se isso ta dentro dos limites, se isso ta igual a isso bla bla bla, e eu testei tudo e ta como era pra estar"
593,0b4561ebf8451da2de62a15fa67476f8e1217fe42a3ffb1d345d5a7c9e6b4a3e,usar o chatgpt pra me ajudar a estudar slides de professor foi tipo top 5 sacadas q tive
594,a3f7c17209386b2e737e6ee332a03a04e40d39060be28f2eb048c59b1e0ef025,chatgpt sendo meu fiel amigo pra descrever o que o professor colocou nesses slides
595,28356d8bcbde103a3708b3cfff0d597ad6f43f93bd8dabe9ced2eec6405a383f,chatgpt melhor que mt professor e aula online por ai
596,8bc53a50dd9b5280c7762288b7319170f27b08976f10796e45c916e9387c29ac,"Estudo preliminar observou que crianças usando chatgpt pra fazer exercícios de matemática responderam todas as questões, mas aprenderam menos que as orientadas por um professor. Já o uso de chatGPT como um tutor resultou em melhor aprendizado, mas não superou aonde crianças com professores."
597,8c315e595f43deb0c47419bc124d0fce0e57b92fea8e3ffe4491dad7afe889cc,"Professor de ética pegando o texto do chatgpt, perfeição"
598,35718a3b3b4432cdaf648525758219bb2ef97a478f2fcefe2a6e8b1a19e00670,realmente ta foda e aos poucos tudo vai ficar assim eu me sinto uma otaria se incomodando com ia mas tipo ver professor universitario pedindo pelo amor de deus pra nao usarem chatgpt em trabalho/prova é muito desanimador
599,065b1f7b83bcf6a241d4122e826eed917d02b0c28713f979ed560e5e04f3866d,usei o chatgpt pra fazer uma mensagem pro professor tirar uma dúvida nossa e ele respondeu meu grupo pedindo pra não ser tão formal. pois se resolva com a robô
600,1b6eaee7a85a3b57b23a5eafb3847ef3175dbc644c31678ada4d5c14bf4f9964,O chatgpt é melhor dq esse professor
601,62e59cb4a237cd6d9f885163acb720cce0e786ca0ae5001445a9da8e1c0f7682,"referencias bibliográficas: chatgpt, passei direto, fé em deus, reescrevertexto,com.br, oração contra professor que verifica IA"
602,34735445e482b48f45fabb1e59d5979ed7525bb3a1190b4f9f1bbfff4e21d0c9,O professor é tão pica que manda atividade de um filme de 2 horas legendado. Dps nn entende pq o chatGPT come a aula dele (mentira ele sabe sim)
603,6a2e6f9cf4b145d282b2de84a4704634fc067a9162dcc8255e9dbc31fd921f26,fiz uma mini redação tão boa que o professor perguntou se tirei do chatgpt 😘
604,b61ddefffdb88240175bd762d1995526ecafae2962f4ec93727f7c6cf6f0121a,o melhor professor que tenho com certeza é o chatgpt
605,1940cff724bf6e48a637085e3f4ec1250a2239f7cc7738ec4ca3ae2c3c060328,professor pode ser dupla eu i o chatgpt? 😪
606,79ef36c7918b92ee63d49df07a9fecb4210aff6f377cd23a812c9041438b340a,adoro que aluno acha que professor não sabe quando eles copiam tudo da internet ou pedem pro chatgpt fazer
607,dff35efa032431fbddad0c4bfd3e8ea1d0dffcd855a2a0d9a9876e49d402a5c2,"o chatgpt tá me ajudando mais do que os artigos q o professor manda pra ""ajudar"""
608,5aecdd667906e5bbcb452051a9022ebefba93d903969700d8eb20866326a6497,o carniça do professor falou que estava errada a resposta sendo que eu usei chatgpt. Quem tá errado é ele eoem !!!!
609,2d7094bbef5f4f1cb0e6603faea4888832e048257f4a8497e0a7aa9b94a83927,me matando de estudar p prova e o professor pegando as perguntas do chatgpt 🫠
610,45fa3c53d498be9116e33b5036c7fd267868bbfe290a7c9129704313a1a7adfe,alguém já fez algum trabalho pelo chatgpt? tem como o professor saber que veio de lá?
611,8f4bbb2b973c2b1af6593d3b679c6f982e1c3a2b12b805e0265284edd773ae70,"""proibido pesquisar no chatgpt"" ta bom professor então no copilot do edge pode?"
612,f92d5e60a06ee446546a1d4950df16d161b6733b6f9a3619ae9936860b978305,o professor passa umas perguntas que nem o chatgpt consegue responder KKKKKVSFD
613,1b5491e6e3b240c1b195f1111ad5df8ee73f50b194bdf4951432915453a7d46d,"Viu isso, professor? Consegui fazer com que o Poe reconhecesse que esses programas tipo ChatGPT, na área do conhecimento, estão programados para inventar respostas. Não se trata de ""alucinação"", comportamento autônomo (o que seria absurdo), e sim de programação. bsky.app/profile/aart..."
614,7da21033b1868e2f0ee5a26b81b235cb710f0c3ba1de4e85b07affd607417f00,"Meu professor não conhecia o ChatGPT, daí ele falou que o ChatGPT era chat LGBT. KKAKAKAKAKAKAK"
615,219acb67fda9e84f781a3e94f1b393703f1efb91c5bbec3fc3e868bf116937ee,meu ingles e tao pika que os professor acha q eu uso chatgpt
616,9ca8921fd0fe5336bf9d237c88bcb70de221335a6a17f447bee7696fae9f2a7d,eu sonhei que recebia um R no meu trabalho de segurança da informação pq o professor achava que o texto era do chatgpt
617,afcb4a49d620baa76701b40b1a47e775cb5ee79f1868f99b1fddb18982a5510a,ontem ouvi de um estudante de medicina de uma faculdade particular prestigiada em bsb que os colegas de turma dividiram a versão paga do chatgpt para escrever artigos acadêmicos. ser professor nesse contexto é uma tarefa hercúlea.
618,205ca52cf9c96550ffab93651bdc6ccaeafdf6c0bd31b2a6092ea7c9c047f2d0,Vi a estratégia de um professor que me deixou reflexiva. Ele usou o ChatGPT para responder as perguntas e redigir os textos e manda os alunos identificarem todos os erros e incoerências. Assim os alunos se tornaram críticos do próprio GPT e o evitam
