item_id,acceptance_3,intensity_3,applicability_score,text_hash,text
484,1.0,1.0,1,aebde0ae0c8c70194d83474346730baf73a4932d02fc32e09a16fb6879262441,"Eu apostaria em uma educação mais oral...pode usar chatgpt, Claude, deepseek, monta um grupinho e apresenta um tópico pro professor (que terá que perguntar e ter bom senso). Mas isso desde pequenininho, claro 🤏🏾"
485,-1.0,2.0,1,42336b88069be1f15da732893d10286ed5e3007ca7d17f7c67a522c9bb837147,"A gurizada, no ensino médio ou entrando na faculdade, trocando dicas do notebookLM e chatGPT. No caso dos adultos, fazem relatórios confiando naquilo que a IA cospe. De tudo que ouvi, o que mais me espanta é a confiança que depositam na tecnologia, acima de qualquer suspeita. Pura alienação técnica."
487,-1.0,1.0,1,e441171c400d9e92e89527694d5902b22b7087209b463bff8318d4698cfd2843,"genuinamente,, como isso acontece? como que existe um aluno do 3º ano do ensino medio que acha que as adiçoes do chatgpt sao parte do texto enquanto ele COPIA A MAO,.., eh realmente um problema de interpretaçao de texto regular? ou foi soh uma mega gafe gerada por fazer o trabalho no ultimo segundo?"
488,-1.0,1.0,1,bb77e227e82cc2751a25f868d69501fff176ffa4189b7fbad1e8f0fcea4880c1,nossa graças a deus não tinha chatgpt na minha época do ensino médio pq eu ODIAVA fazer redação medo de que se fosse na minha época eu talvez teria apelado pra isso
489,-1.0,1.0,1,295a1bb7fff3b95dd3cba613576179d308923bfe283a0cb7944d7ee77b3e97b6,ChatGPT já errou três questões de ensino médio que pedi pra resolver. Queria tirar dúvida mas tive que corrigir.
491,-1.0,1.0,1,3ed643e2bfbf5a5a86859e8aa119bbd18a8a4022bc6a3d3f53120de785fb0897,"📰 70% dos estudantes do ensino médio usam IA, mas só 32% tem orientação escolar Pesquisa do Cetic.br aponta amplo uso de ChatGPT, Copilot e Gemini nas escolas, mas falta mediação pedagógica <URL>"
495,1.0,1.0,1,87e56a4b1317b2f72a743b3ffd408ac6f5f94936f041d4981886521e6da26a58,na real a IA é uma ferramenta bem poderosa pro ensino as melhores aulas que eu tive na faculdade após o chatgpt foram com professores que integraram a IA na aula
497,-1.0,2.0,1,222ad2ae52e9a6efd739185c5905cd10ddb46968f25c8dc851e4ca7a86817ec3,"se eu falar tudo que eu acho do uso do chatgpt por alunos de graduação (que é o q eu to inserida, não sei os efeitos deletérios em ensino médio e fundamental - acredito eu até pior) eu seria presa pelo camilo santana"
500,-1.0,2.0,1,7988e577784989da50ef220dada8648b6c3b707493828a2a03975fa4a4c36c7b,ensinando um menino que nasceu em 2005 a mexer no BÁSICO de excel. que isso gente!!! só tão ensinando chatgpt tiktok e rístoris? kd informática básica no ensino fundamental e médio
501,-1.0,1.0,1,869718b766f71ce4ed922b2641020d62731f0b1f7461c3a0ffa3d3b80895e901,eu considero que eu tive sorte sobre 2 coisas ter acabado o ensino medio antes do novo ensino medio ter acabado a faculdade no ano que o chatgpt explodiu
503,-1.0,2.0,1,e0333d935179083e27b105a0b2b927de81ce57907639d647c69426c04da3a283,fico pensando que as crianças que tao agr no fundamental/ensino medio e ja usam chatgpt vao meio que se tornar adultos muito burros e incompetentes
504,-1.0,2.0,1,55cdf6625e8878211feaa337e5f76fd4006fe6c35938536f6f0dcd15c8d22f51,"on a serious note a nossa geração escapou fedendo disso aí, imagina como vai ser a vida universitária da galera que viciou em tiktok e chatgpt já no ensino médio 🫠"
505,-1.0,1.0,1,a95a5b3fe093113db59184b15e94a1a4735715484661855e423158a007de8f5f,meu deus professor de ensino médio se gabando que fez 3 trabalhos da faculdade pelo chatgpt
508,-1.0,1.0,1,485351afc299b1e85ea2a7ba34b94544323e039db6fc2e1061e5bbd7bdf92a72,"O Sam Altman (OpenAI/ChatGPT), a defender a IA como ferramenta de ensino, dizendo que ""toda a gente pode ter o seu tutor privado e aprender"", como se não soubéssemos que quando a tecnologia estiver aperfeiçoada, mais uma vez, isso só vai ser... 1/2"
509,-1.0,1.0,1,089900db7db04e96909228dfe520ea6d774497bc74bcc7e98dad71f4e67e8f4b,se achavam que o chatgpt era um problema no ensino então preparem-se para o deepseek
510,-1.0,1.0,1,b6b3903cef6f48346de515ecdef9a427d9ca4f86503978c9f89b441925dd09bd,"Escola pública dos anos 90, 1. ChatGPT, zero!"
511,0.0,0.0,1,557c3ef10183508bda36d46b1b2b82e73567a470e22d32a915256ea36def1216,tenho uma colega professora que a primeira coisa que ela faz quando chega na escola é abrir o chatgpt
512,-1.0,2.0,1,e3d89ce52841787ab3cb49c597b807ea5fd980ce27e6cec0a2d081fe861b2e5c,MUITO feliz pensando que diversos adolescentes vagabundos que iam fazer trabalhos de escola de última hora via chatgpt vão ter que se virar agora e ir pelo modo mais complexo (pesquisar no google)
514,-1.0,2.0,1,8180c1f13784092cab232a2402d9f7a9ea82f6a29f43dbe9178f353990115d33,ah não mano a escola faz as questões da apostila com chatgpt e o gabarito comentado com chatgpt aí os alunos botam igualzinho ao gabarito comentado porque também colaram no chatgpt 👍 a gente corrige por centavos questões que ninguém nem olhou 👍
515,-1.0,1.0,1,a19a50514ae120b643165982c0ed3196a84266adb7ebda37633a25d7dd40cc96,"E eu que bati boca com uma mulher no Substacks porque ela disse que a filha podia ""refinar"" as idéias dela no ChatGPT para um projeto de escola 💀"
519,0.0,0.0,1,74f1b217467f147091793aca46646ef2875db2d913c66f29dfc1be9066237981,"quem nasceu em 2005, nunca presenciou o ChatGPT na escola"
520,-1.0,1.0,1,19b43315a88b72c54726edf2fc6242e9013694bf74767cfb60c9d941adf63724,"Se Sam Altman estiver realmente sem dormir, este é o motivo. A OpenAI gasta bilhões todo ano, não faz nada de muito útil, muito menos insubstituível. O ChatGPT é um brinquedo ou um mecanismo de fraudar na escola"
525,-1.0,0.0,1,003620c982a04b76fec4267b8caa1491e1f10366b1d08eccad1240874f48d70c,Percebendo que o dom do meu chatgpt nunca foi fazer coisa da escola e sim escrever fic
526,-1.0,1.0,1,151f07c317eb0d75f2c0dc90d377d59e79789394a60c99e5f4390aa5cb7fe625,"O chatgpt me lembra as tirinhas do Calvin, qdo ele vai para escola com o Haroldo ou tá fazendo lição de casa e pergunta as coisas para ele e o tigre dá uma resposta com uma certeza absoluta complementa errada."
534,-1.0,1.0,1,cbc2afedda21e85419506cb96b7d6b0f19b2b35c04ae17c798e16b5e42190802,Uma coisa que me pega muito é a galera ao invés de usar um brasil escola ou algo assim pra pesquisas de escola faz perguntas DIRETO pro chatgpt ou aquele do whatsapp
541,-1.0,1.0,1,966cab48e16d2882761b9fc2a27a35c645bf575f29fb701c1e7c1a7ad22559e3,"Coisas que me pasmam : gente de meia idade que aprende ""a verdade"" com videozinho viral cptk. Mézanfã, o governo federal tem cursos de acreditar em chatgpt na escola nacional de administração pública, então."
569,-1.0,1.0,1,f6511489fbc765f61bcbd2713a0a4c9bbbf393b039027c9bfa0204f08397491c,"""mas professor eu juro que não usei o chatGPT.............."" o professor:"
572,-1.0,1.0,1,e3513161188d60d69f1f75a207412045a49b9e1fbc7ce314e600c9cd27edc40b,"Quando são pessoas que se intitulam como nerds usando chatgpt eu me sinto inteligente pra caralho Eu acho q depende muito do contexto do pq vc tá usando IA, só q usar chatgpt como professor, amigo, psicólogo, etc, é uma loucura"
575,-1.0,1.0,1,1ea97aa715ad1fb8328ab2e3b18546fa35ba509b86840cda3d412daf369009d1,Aí o professor consulta o chatGPT pra responder rsrs (já vi muitas vezes)
581,-1.0,2.0,1,94fa02c9d8ba8179136d0121255a16acfb4f3d2da74ccb50626de0df91585a5f,"O CICLO DA ESTUPIDEZ: O aluno usa o ChatGPT pra escrever um trabalho bosta. O professor usa o ChatGPT pra corrigir o trabalho bosta. Ninguém leu porra nenhuma, ninguém aprendeu nada, e o diploma vale menos que papel higiênico usado."
582,-1.0,1.0,1,c31c889cf7cb9af4be2720237b26cedac2206a141218bc5d06689a8ddc2d763c,o professor de filosofia indicando pra gnt bate papo com o chatgpt...
585,1.0,2.0,1,9c79fbc654e68a3092bdf628b7c057504c89f7dc17b9be915c6596a411071f7a,Na real? A régua subiu. Tem aula no doutorado em que aprendo mais na interação com as ferramentas de IA do que com o professor doutor livre docente sentado lá no Olimpo. Sempre círculo as prescrições médicas no ChatGPT pois confio tanto nele quanto nos melhores médicos. Só não superou minha mãe.
603,-1.0,1.0,1,31493dd410235bfcd01c81a6d282247a1cd6b1727c160dc2f55f224eeed29244,E não ironicamente um monte de professor sem plano de aula pois está sem chatgpt
629,-1.0,2.0,1,8a6b59ce9bd512e11200f1d95f1653f630686835a5b5c17b359c14211d9d59a1,eu só quero no mínimo que minha colega do trabalho pare de botar coisas no chatgpt como se estivesse resolvendo tudo eu PRECISO que ela saiba que está sendo incompetente......... façam bullying com professor que usa chatgpt Pronto essa alternativa é mais ética e até honorável
659,-1.0,2.0,1,3c17672f2a68ffcf68532d63b94e05ead0a291ce3efbe6ad801b751a1c7e8a9c,"MANO TEM PROFESSOR PEDINDO PRA ALUNO USAR IA EM TRABALHO... não é ninguém que me contou, eu vi o enunciado da tarefa pedindo pra usar o chatgpt na área do estudante de curso do centro paula souza. então nem tem pq reclamar."
675,-1.0,1.0,1,a07920bc971e179df74c2eaf3d614d25fb4e5dd00e51f48edb2362d961a711c8,"Assim se encerra uma carreira de professor: não com uma porta batendo, mas com um link de chatgpt enviado por e-mail com uma semana de atraso mostrando passo a passo como a estudante não aproveitou a chance que ganhou."
705,-1.0,2.0,1,9ac5d3458aeec4fcd6a03027ab9006aa74970b1793051bc45ca9c1c4f313ca06,"como professor, nada me enfurece mais do que o aluno que dá ctrl+c no chatgpt, ctrl+v num documento com o nome dele e me envia como avaliação. não se dá ao trabalho nem de formatar a porra da resposta. que ódio que dá"
707,-1.0,1.0,1,4bd4a65a2ef83115a9a8831454b60d347253b41c2d2fadf047ee303ccc04aa00,foi assistente do professor que é muito fã do chatgpt aposto que falou CHAT CORRIGE AI PRA MIM
710,1.0,1.0,1,c90425c441e4af039ca1cb886a900ee08137afddc34c84dfe2f17dae29889f15,"se pra gente parar de ver pessoa usando chatGPT como amigo imaginário seja necessário que exista uma aula sobre IA, obrigatória, eu me candidataria pra ser professor"
724,-1.0,1.0,1,62ef332b15f1158f8da593c39e5cf3e316ceecc101f53f869477a8f37f3cc92c,"Pergunta que todo professor de português deve receber: Por que a letra Q não funciona sem o U? O G funciona sem o U, mas o Q não serve pra nada sem o U Explica aí, fessora? Aluno do fundão: O ChatGPT não sabe explicar… Aluno do meio: no Twitter um cara disse…"
759,-1.0,1.0,1,91e12a76fcb775c00e27150b154aed6e00db6d3be840ae79e5670fdddb94b2ac,o meu professor deixando claro que é bolsonarista e deixa 0 pessoas surpresas a próxima revelação dele vai ser que faz a aula no chatgpt
780,-1.0,1.0,1,9872cfa41f0175dd9232bb5a4deed55858e03ce2e7bedc0572a35e5f33232bc3,A mulher que estava falando que não dá pra confiar em professor de inglês agora vai dar aula de inglês? E com ajuda do ChatGPT?
781,-1.0,0.0,1,038fe8bd31a9336b95ea141acb9b60ca6ff8220f381674641897f9d92d059f18,Pior que nos comentários diz que o professor tá usando chatgpt também.
782,-1.0,2.0,1,a44922536dde990eabff8a24cdb2df31581854f6314aa424a6f5d08cd607003b,Que coisa de fracassado ser “professor de inglês” e fazer todo seu material no ChatGPT.
817,-1.0,2.0,1,be29229856a499562c8468eca43a21796478050e098b43f6e183403db02e2494,A galera da licenciatura deveria estar lutando por uma legislação que proibisse chatgpt com pernas de ocupar lugar de professor na de aula (o que deve ocorrer em breve)
824,-1.0,1.0,1,7e7651434d3cc737fff9c8712e923f8a0b279137a9c91c6602d3f214c2511693,"Dito isso corta pro professor no curso de IA dizendo q usou um chatgpt da vida pra resumir um livro, assim ele economizou tempo pra poder trabalhar mais em outra coisa 🤡"
853,-1.0,2.0,1,e950284d49ff4f722647f5769471d3f3bbe669f7249bae777205c5c8cb9cf439,o professor está há 20 minutos ensinando a “escrever” artigo usando o chatgpt vai tomar no cu as referências nem existindo
866,-1.0,1.0,1,7eff6b2ab6d250acea6cd74cdcb9a38cf45c9f0e8157c4ed841614b70090fffb,"Respondendo uma questão de pesquisa II e com medo de colocar ""banhados em um caráter ético"" e o professor achar que eu peguei no chatgpt 😭😭😭😭😭"
885,-1.0,2.0,1,7a63840a9c7940fd2f4f2f917a55cf3723218c4b3cb33a0887125c9999c359e2,"*meanwhile em faculdade de computação* professor: ""gente se tiver erro é porque eu pedi correndo pro ChatGPT gerar isso, e hoje não precisa ficar escondendo a guia dele quando eu passo porque é em grupo mesmo aí ele é seu coleguinha"""
897,-1.0,2.0,1,a02e1386173c75483b3e4aa50638b2c5f52e5c99bc1bb397e39999a0c1abcfdb,"o professor usando chatgpt pra gerar as questoes, o aluno responde com chatgpt e o professor corrige com chatgpt e o cerebro de todo mundo atrofiando aos pouco e ngm aprende nada e todo mundo acha lindo pq pelo menos a OpenAI recebeu mais cinco trilhoes do governo americano"
989,-1.0,2.0,1,26439b1af4c078e01263972078f550ad4f2a0dfab6579ece11a13be51181b1b9,a galera acha que professor é IDIOTA de não notar chatgpt
994,-1.0,1.0,1,55ef771b4b498988d3f68d77a338ea754f03b802f7eae7604a1e3c0128d16bc4,"eu hoje, sendo professor, acho é pouco. Até tem como usar o chatgpt como um suporte pra encontrar material e realmente estudar, mas a maioria usa pra fazer trabalho, joga lá, copia, cola e finalizou, não sei como acham que serão bons profissionais com isso"
1019,-1.0,2.0,1,8947f23167ba4a9f406b128c58413219bf38521408145f1301397f6f82e250b6,"Meu professor hoje ""Fui usar o chatGpt pra corrigir o trabalho tive que explicar 5 vezes e mesmo assim ele errou"" O erro era q o Gpt n fazia a coisa da esquerda pra direita só pra direita pra esquerda ""Primeira vez que uso essa merda e da nisso"" Gritei ""Meia noite te conto um segredo"""
1034,-1.0,1.0,1,b12f90450d0a4bc62b344c7769c137bc91c6ce0399ba3780770447d43736f80f,o professor passou 3 trabalhos em grupo pra aula de amanhã e disse pra gt usar o chatgpt pra adiantar nossa vida normalizaram mesmo o uso da IA
1035,-1.0,1.0,1,2ee4f2c97bbd3d8de1b4cdc2e45f0b87cbca9a4fd417e8fa43081e4f91121fea,"Nossa, imagino. Mesmo na pós eu escutei uns absurdos assim de perguntarem pro professor se poderia usar ChatGPT pra fazer o trabalho, rs... E a galera que fica pedindo código pra IA e aplica sem contexto depois, como está por aí? :p"
1045,-1.0,0.0,1,284979d27059ce1dc3b72ee5f866cab668f46a78e460f403567e596ff5632228,medo do meu professor pensar que eu usava chatgpt nas atividades quando na vdd eu só não sabia usar a meia risca..
1050,-1.0,2.0,1,46d481bb2fa2a82eecfb77e6f30d79a40d4692cc28e1bdc9dbb55df5f5aafc48,"meu amigo disse que o professor libera o uso do chatgpt pra ver erros de português ou conseguir escrever de forma perfeita formalmente. É o primeiro passo pra depois fazer o chat criar um texto pra eles, falei na cara dele que repudio total isso, tipo +"
1055,-1.0,1.0,1,51f017dd099d49de2d02ab167a28807d650c78d50f42e38774894c4213b4599a,o professor pediu pro CHATGPT fazer o enunciado então nada mais justo que fazer o trabalho com dados inventados 🤷‍♂️
1077,1.0,1.0,1,c6bdf1c26fe0d7dddfc4a17dd95c7eef826162cb0e37a9818b13a5b13878e0d4,"""a diferença entre o professor e o ChatGPT para ensinar escrita fluída é que o ChatGPT está disponível o tempo todo"""
1079,-1.0,1.0,1,4b7b78aaa5ab090709e7ae8bcf3c5e7780c7aa522fc0eaeeaa0f3d1b9245397c,"A quem interessar: um caso legal para discutir o chatgpt com os alunos foi um experimento de um professor que perguntou ""quais professores já foram acusados de assédio?"" e o chat retornou nomes reais de professores. Ele inventou até como os casos aconteceram. <URL>"
1094,-1.0,1.0,1,39b74a4bd6feff00b67eb48e4de580cead9e33cfb0e1b1e01457105b7cddba8a,em tempos de IA generativa mastigando tudo parece q as pessoas substituiram essa ideia por “vou pedir pro chatgpt me explicar isso e se ele nao conseguir vou xingar o professor”
1104,-1.0,2.0,1,f2642280f84369c0faef8a83abbfe041a8c922ca38ac06243f09efc6be52eaf5,"meu professor de economia faz as provas no chatgpt e isso me fez genuinamente ter ódio e desprezo por ele. ah, ele só pontua prova, mais nada, nada. nenhum trabalho. nada. me senti ofendido qnd os veteranos contaram isso"
1136,1.0,1.0,1,619786747f74f63bab41203327b7c5eb0bf3eb7482305c2d02e4a70f92e3d142,Se meu professor que ganhou prêmio nacional de computação usa chatgpt para tirar dúvida quem sou eu mero humano que nn vai usar.
1143,-1.0,1.0,1,8f7ded894dba05f96279fb1f084f5087f18cd859f520e237a6050cda782c63c3,Aluno perguntando ao professor da pós se pode usar o chatGPT pra fazer o trabalho final da disciplina. Amado?
1144,-1.0,2.0,1,695cc957a763775d08814d514a5c629fdd5d3eb161d41b5e057410cee7ff1f0e,Bizarro que da última vez que eu estudei nem existia ChatGPT e agora tem professor implorando pra aluno não usar essa merda
1158,-1.0,2.0,1,ae1e3f68e9a9d31c0b8a0177887475834a66ef1ec8122f1d3eb87c8d81adc077,"deus amaldiçoe o chatgpt, os alunos que acham que tão abafando o chatgpt, e esse professor jurássico que acha mesmo que TRÊS PAPERS vai fazer os alunos aprenderem mais, como se eles nao fossem simplesmente jogar TRÊS PROMPTS no chatgpt and call it a day"
1161,-1.0,1.0,1,7ad5099c6029c1f83f015b3415eb24b284374ed46bfa4158ef1ee66f66b3943e,o professor dando fecho na menina que citou usar o chatgpt pra estudar pro concurso kkkkkkkkkkk deu dó mas eu achei pouco
1174,-1.0,1.0,1,2acf7e24afc7f7340ca30b161596ca95fd8c5e7d8ea8d04b38a4268ab05f9f73,Amg o que tem de professor abertamente usando ChatGPT pra fazer prova e apostila não tá no gibi
1189,-1.0,2.0,1,6e1c8c8f0ddce7cd961a655f5850223704b9218aa045a58ab77800349c6506a1,"aquele meme do: *transando com um PROFESSOR* - vai, me xinga - FAZ EXERCÍCIOS NO CHATGPT!!!!"
1202,0.0,0.0,1,d089e9ea35905c76b3d788e09eaa984abe9b6270b4ff0424cbbc10f17682a1b8,ChatGPT ganha versão especial e gratuita para professores <URL> Posted into Tecnologia <USER>
1203,0.0,0.0,1,cc9d522f2b6d0da81d5364799c502a8fdfb3df17fdc78965ce55aada52679d3f,"ChatGPT ganha versão para professores com acesso grátis, mas com um porém <URL> Posted into Tecnologia <USER>"
1204,0.0,0.0,1,24d2bea4a4d858702cf2415ff7d7799f873385a1aaf0b23fd18f3bc078c08993,"ChatGPT ganha versão para professores com acesso grátis, mas com um porém"
1211,-1.0,1.0,1,6f7571f5d99174407ebb3dd6a263898eac5cfb1a7e556534937d7c0e36e5bf74,"Lembra da pessoa que contei que pediu para o ChatGPT fazer mensagem de aniversário para a **amiga**? Ontem ela estava tão ansiosa pelo resultado da prova que pediu para o ChatGPT corrigir, sendo que nem nossos próprios professores não estava conseguindo sabendo as respostas certas das questões […]"
1212,-1.0,1.0,1,2c975575a7eed0d7ad34c3418ce5d71425445eeb425350b0f6ead76ea4d3a88e,"enquanto isso, no governo de minas, um dos materiais do estado produzidos para os professores usando chatgpt como referência bibliográfica na construção de um ""artigo de opinião"""
1213,-1.0,1.0,1,bfa6421069f32f2818c3104d701a47a25a2c18123e569ea4c4da7edaa2cd8902,"em nossa defesa enquanto professores, assino embaixo no que já foi comentado: na era de ChatGPT e afins, os alunos só sabem pisar na bola mesmo"
1214,0.0,0.0,1,e109c16674b542b59e74621d0d98573a8f542c51fe6525f536cd1dbde09c17cf,OpenAI e Insper vão oferecer ChatGPT de graça aos alunos e professores da instituição <URL>
1219,-1.0,1.0,1,4f19921e5dee4848d6f42f60a7fa9749add9e0c1d6c129eb70d734c5f19f0c3b,"Eu escrevi o roteiro do meu jogo pra tese de doutorado ""de cabeça"". Me aprofundei no referencial teórico e fui criando a partir de vários testes, buscando formas de trazer algo que fosse significativo pra mim e pra outros professores de ciências humanas. Não usei IA pra isso. Nem acessei ChatGPT..."
1221,-1.0,2.0,1,06d477f32b716f99df20c45458b6bb25b981374801134afc7081c0f780753b68,"voltei aqui pra dizer q de veras tá todo mundo usando o chatgpt mesmo, inclusive pra coisas mínimas e sendo defendido até por professores. questão de tempo e ninguém mais vai saber falar, escrever, ler, raciocinar direito. regrediremos enquanto humanidade, se existir mundo ...e tomara que não"
1222,-1.0,2.0,1,d29e9f62e53fbce451a1395816828685608a2d83f2716588f31dbd937af512ef,"20 anos atrás, aboliram a reprovação nas escolas. Atualmente, querem trocar professores por IAs. E tem o ChatGPT. O alçapão no fundo do poço tem um alçapão dentro 😑"
1223,0.0,0.0,1,57ce62c6132dc5e830cffc6dbdc4d707e33cacaa4ef66d0ea7e7ad906626dfc8,Como professores dos EUA estão usando o ChatGPT e outras ferramentas de IA para planejar aulas e corrigir provas
1225,1.0,1.0,1,a2fed52d34ae6fad1ebc096e26f37178f64bcd6c161b6b76f64cde83db187ca9,"eu entendo a intenção, mas não conseguir me dar um dado básico que é a agenda dos professores... às vezes tem gente que tem que usar chatgpt sim"
1227,-1.0,1.0,1,0eb758474651d79b2461b8c78a2f4bf4e37840d5ca19bf06516ee2410107a0e1,"justiça seja feita, eu só conheço 1 pessoa (um amigo autista mt inteligente) que até hj imprime tudo kk mas como ele, que é jovem, devem ter outros! sobre a IA, obviamente, não me refiro a IA fazer o seu trabalho, como uns professores nos EUA que tem colocado o ChatGPT pra dar nota rs"
1233,-1.0,1.0,1,d5ca1916aa14fd2eef04388183757d42b42f94db6b25a9f6e033813a5811a08d,ser considerado um bom escritor pelos professores da faculdade pq meu cérebro não é carcomido de usar chatGPT e tiktok é o luigi wins by doing nothing acadêmico
1236,-1.0,2.0,1,9ed53c907d60970f427d9235581f900013740ca658722a4c841423d4a886c4d3,"Que lindo os professores falando descaradamente que usam o chatgpt pra tudo até pra ""corrigir"" redação Nós tamo tudo fudido mesmo"
1243,-1.0,1.0,1,3936879e9b102c9774d5b86c118a571518c36b31fd0e45b769365fa81aa44b56,"Mostrei o texto do e-mail que vou encaminhar para os meus professores há um amigo, ele me perguntou se eu usei o chatgpt??? Juro eu vou me *"
1244,-1.0,1.0,1,93f246f55ff7d80a9f1a0dee5e2de6269c6ed7dae320fef56fded09676164b2d,"A galera preocupada com aluno usando chatgpt, mas eu me preocupo com colegas professores metendo texto de chatgpt pros alunos lerem"
1246,-1.0,1.0,1,3e8fb024b23518002affe1c32dff980fd90adc1b3219c21798f63a1d110a9846,pior do que aluno fazendo trabalho no chatgpt que capa MEDONHA tudo nela é MEDONHA
1248,-1.0,1.0,1,7494774978fa0a2285a3f3690c0e6d7c23ac1d47b86453c56586394cbc51902c,"Mano, as pessoas tão começando a falar que nem o ChatGPT. Uma professora acabou de mandar um ""fala potente e necessária"" numa reunião. Ontem um aluno não parava de falar em coisas cruciais e intrínsecas na minha aula. Isso quando não surgem com o ""robusto"" aleatoriamente. Que ranço hahahaha"
1249,-1.0,2.0,1,c7ff6daa5f9b4ce0ac6d30fcd3dc588d41d7ec6398f613593be4cc9b0b096e90,"corrigindo ""recuperação paralela'' feita com chatgpt de aluno que n fez nada o ano inteiro e que no final vai ser aprovado pq aparentemente todo meu planejamento e avaliações eram brincadeirinha e na real n servem pra nada como eu amo o sistema educacional"
1251,-1.0,1.0,1,fdea4238a1ad5bd02eb7ee570e653c183a0e274ce8fdd042519f1fc62b32594f,"se tem coordenador usando chatgpt pra fazer trabalho, que dirá aluno..."
1252,-1.0,1.0,1,3b5d62a7520efcb4371652844a8412430b4f8351fc791464c459c65757987627,O esforço negativo de cognição do aluno que conseguiu transcrever à mão até a explicação do ChatGPT
1258,-1.0,1.0,1,6580f57a51b9438b638ee27b9a5ad91b4fafcab56f0bda98959aff8b6ad19e5d,"Dei uma palestra hoje sobre ChatGPT, redes sociais e divulgação científica. Falei das limitações e problemas éticos da IA generativa. Aluno veio pra mim no intervalo pedir desculpas por ter chegado atrasado. Ele disse que perguntou pro ChatGPT o horário do ônibus. Que obviamente errou."
1260,-1.0,1.0,1,ccfd10f727adeffd8d19d7b4b53d11e9f1cdacae3cfb4187bfd8c5d2f8fdf4b8,🤦‍♂️ eu ontem dei com um aluno na aula a perguntar ao ChatGPT como responder a uma questao sobre a OpenAI (Sora neste caso).
1261,-1.0,1.0,1,87c472773777ac1890348c646d031fcb6d284044f074f0c3e34a34d22e7eabdb,Infelizmente em situ de confrontar aluno que fez diário de experiência pessoal e subjetiva pelo ChatGPT
1264,-1.0,1.0,1,bdae02489f668cfa2dd46645b1ef3477d5cdbe8bf3302dcc9f41905981d397ac,Eu daria uma nota pro chatGPT e outra pro aluno (zero e claro)
1266,0.0,1.0,1,2325c8690644cae34487e5b31845db5a7a56d1597f785402894fbd6f8cc49694,"Gente não é só culpa do chatgpt não, aluno sempre teve dessas de viajar na maionese nas provas"
1268,-1.0,1.0,1,5ffb6dd364d093f7faf992fff4367f8de4d49d2d36a5143b4051c8728da031d8,"O aluno vai usar o chatgpt pra responder e o chatgpt vai corrigir, não tem como não ser nota 10."
1269,-1.0,1.0,1,6b61445381c38bd4e8dd15e9cc83225a67830f34d0552411a122d12a1924e56e,Aconteceu. Aluno veio com redação de ChatGPT achando que ia me pegar e tomou um shimmy.
1278,-1.0,2.0,1,eb796c3043e48a6ffffb29664e4986bf1295d1d077b826c5b3916a575b07596c,[no cadafalso prestes a ser enforcado em praça pública] executor: você tem últimas palavras? um aluno de medicina: perai aí [abre o chatgpt e pede pra ele gerar minhas últimas palavras]
1281,-1.0,1.0,1,bf93919b31c629aeb507d1723db7dad5f6a90e822e744263f164e946ade644a0,Já recebi de aluno o próprio arquivo que ele usou do chatgpt pra responder o exercício da aula... Tipo...
1282,0.0,1.0,1,009520e6b481047f58a4963da90ebbf84aa430d21e70630dcfbedb8ee85f5332,aluno de graduacao: implementa um hash map ai pra mim ChatGPT: skill issue
1283,-1.0,1.0,1,349d269e7db1920f0181f35882b385126a412537802e8dddfa79b29e91afd060,Coisas que nunca achei que ia ver: texto do chatGPT pra responder uma pergunta que não é obrigatória sobre se o aluno tem alguma sugestão para a melhoria do trabalho do setor.
1284,-1.0,2.0,1,379eea8c5cbf2f180984510ff03250c3783a9389f8ea96684df9db7aac3c176b,"Mas gente... tá mais vergonhoso que aluno pegando trabalho inteiro do Chatgpt. ""Ah, eu só joguei lá, e me disse isso aqui. Então é a mais pura verdade, e a acusação é falha."" Estão se esforçando demais pra serem burros incompetentes"
1285,-1.0,2.0,1,0ace7e2d7f9b79bb62fc46f2b7891bed12b7669fc674241b039d83e3facc68b3,"to sendo monitor de uma matéria esse semestre e o que tem de aluno entregando trabalho com chatgpt é brincadeira, puta que pariu"
1287,-1.0,1.0,1,f44470a99d9387ac7a5f24638e67f516944613aee3425229bc9b8af833a60efb,"Eu tenho duas opções quando aluno me manda trabalho feito no chatGPT: 1) dar zero e ter que lidar com uma série de incomodações e burocracias; 2) fingir que não percebi, dar nota mínima para passar e vida que segue;"
1291,-1.0,1.0,1,495e8d20eebd98625a744dcb22be653669bdbab8492b40d5d497599b3aba4cb6,assim quem usa chatgpt pra elaborar atividades não tem credibilidade nenhuma pra reclamar que os alunos estão usando chatgpt pra fazer os exercícios
1297,-1.0,1.0,1,3de3c97c8d9a52c6332e855034c08f2b67675e84a09fcde612f32f6c13fba030,minha graduação tem 8 semestres e levou 3 anos e meio pra fazer (sim teve um ano q eu tive três semestres letivo) e msm assim eu me espanto q qdo comecei n existia IA generativa no nível q tá hj dos alunos n conseguirem fazer trabalho nenhum sem ser pelo chatGPT
1301,-1.0,1.0,1,d21eb139e53e2b6672a2238a970a4d2d25a9894d3cbf351ee3e07b46fae384e6,acadêmico que mete um google translate bagaceiro e nem olha o artigo antes de mandar pro revisor depois vai reclamar que os alunos usam chatgpt
