item_id,applicability_score,text_hash,text
674,0.0,b7ddb0c61be62b6c3364f6c22eaefcdbc403949c400e8e36df570f62c6c68885,"one of my students told me that in his artificial intelligence class (this will be funny in two seconds), the people who sit in front of him literally type what the professor says into chatgpt and ask it to explain the same concepts again."
675,1.0,a07920bc971e179df74c2eaf3d614d25fb4e5dd00e51f48edb2362d961a711c8,"Assim se encerra uma carreira de professor: não com uma porta batendo, mas com um link de chatgpt enviado por e-mail com uma semana de atraso mostrando passo a passo como a estudante não aproveitou a chance que ganhou."
676,0.0,9192270851cc60f82f78801a23b6098a417c9fe47935a18a269d7ef11a85596e,my psychology professor just said we can use chatgpt for our presentations as long as we check that the information it’s giving us is correct…
677,1.0,58fcd073f82070592fd279a298954f243b1b388a86ff3ee3f2f19be975f09ce6,"fiz uma prova de banco e o professor cancelou ela pq os arrombado copia descaradamente do chatgpt, se for pra usar usa direito não desse jeito pqp, tão fazendo esse curso pra q???"
678,0.0,5f3761a0979855f02b5c5f6d38a69b0407121873e69561ee4d0aeb111df86706,"A lot of it is incorrect. My husband is a college physics professor. Out of curiosity, he fed an exam into Chatgpt to see how it would do. It got 3 multiple choice questions incorrect."
679,0.0,4e364bd64bfcf6dc0baa9d0a40ccccc1983b9914bfc99652720fa61ba806f9cf,"On the elevator a couple of college students were complaining that their next coding test was gonna be handwritten because the professor ""was tired of them using ChatGPT"". ""What is this, the 18th century?"" Looking how LLMs are playing out in colleges, it'll be the rest of the 21st century, too."
680,0.0,80b9340594d7679e9cf56a2d312ab0004312e92cd900920e4fd908b34e5081fc,professor told me tomorrow lectures will be how to use chatgpt to augment your professional skills and guest lectures from local ai experts and suddenly i'm feeling really ill? like im just feeling really sick and ill. i don't think i'll be able to make it tomorrow teach... gomenasorry...
681,0.0,b255198b14b923b96e25c285859f3b9ca21ec610ce99c7a966dc1e4b79e0374e,"""Hahaha so professor ChatGPT said..."" ""Oh fucking hell here we go"" <<discussion>> ""Well it's wrong because <<nuance, legal info, regulations, branding and IP>>"" ""should have just asked you and saved time, eh"" ""Yes. It's literally my job to know"""
682,0.0,f8f5689d6a85a7541626c82d81b8cc20a52237d8382d767874805380bf1311ae,"Sitting in a journalism conference on AI. Was hoping to hear critical evaluation (yknow, journalistic enquiry) of AI. Instead, I'm listening to a 'professor' of journalism justify how he used ChatGPT to write an article in the journal Nature due to English being his second language. We are cooked."
683,1.0,1503e9a65e7291bb702e9923f5b6d74d64bd466fbcedbd546eea82b0c8d428db,Amg a umas semanas atrás um colega falou na cara dura pro professor que ia pedir pro chatgpt fazer resumo do texto q a gnt tinha que ler. Todo mundo ta perdendo a noção
684,0.0,f8f403d651502b13a5b0a72ef490a29ee9314ac70758e32bf4822e2e39282565,"“Because of ChatGPT, people assume that AI is just a chatbot, but AI is much broader."" —Professor Sam Thangiah, Slippery Rock University"
685,0.0,15aace4004837c61e2dac4936c055a689c7a6db98ecb7676938dcaa1920419ac,"Witz der Woche (ChatGPT) #00011 Der Student im Biologie-Test Biologie-Test: Thema „Vögel“. Professor zeigt nur die Beine eines Vogels. Student: „Was soll das?! Wie soll ich denn da wissen, welcher Vogel das ist?“ Professor: „Wie heißen Sie?“ Student stellt sich hin, zieht die Hose hoch: „Raten Sie…"
686,0.0,c68c805a5ccf3a81051dd125fc64e35e25b6f1a89a0ef780387461dc5e0cb8b2,"A professor told an anecdote of a student coming up to complain about a wrong test answer. Professor explains, well it's wrong. The student says it's right and shows the professor the chatgpt answer on their phone. The professor tells them it's still wrong. The student pushes their phone closer."
687,0.0,c80308c7125eace5154b80f022d8df98aaec78e24e356412a92ef6caa6e986b1,"I had a professor this year try to make us use chatgpt, in a prerequisite course called INTEGRATED READING AND WRITING. He taught us jack shit. Any questions were met with ""Ask chatgpt how to..."". I so should of reported him along with other reasons. (I think he also used ai to grade)"
688,0.0,d3218d8935622c91fde6b8f27b182d5b72d7ccf30f5abd9e4e23b19f47564986,My final project for one of my classes is to create a podcast. My professor is encouraging us to use chatgpt despite warning that it can hallucinate answers... what makes it worse is that she's nice and makes sure not to give us too much work 🥲
689,0.0,08cf88990ead9a940cfa733daad4867c6d4d6400e122634a4ab76f808fdb83b3,"Muito em breve o ChatGPT pode virar seu shopping A OpenAI anunciou que e-commerces poderão vender dentro do ChatGPT em breve, transformando seu assistente, psicólogo, professor e enciclopédia agora também em um shopping. A novidade já chega tendo integração com a Shopify, facilitando para quase 6…"
690,0.0,90f85a654d6686a904d2ff674b4c5f1fe04076fefb26ddac9b53828a04f2bf53,"According to Rayid Ghani, a professor in machine learning at Carnegie Melon University, while programs like ChatGPT may seem to be giving you useful advice, the way it gets this information means you can never be completely sure whether it's telling you the truth. <URL>"
691,0.0,66772bcd790f91080df8daef570fb57d6bc1b059c0c6bb0431ce9d8d23b05497,"Found out that one kid has a professor who has ChatGPT providing homework AND explanatory notes for a course. To preempt questions about how to do a specific thing that they had zero instruction in, ""Google it"" was written. ""At least they are open about it, ChatGPT is cited in the syllabus."""
692,0.0,8aa2db0a0101e0917c886fa6db833c6d93dc32d88fc2043d13985084dd2c10e8,"I emailed professor Yabloveki a private ChatGPT login (I'm a ""mentor""), so let's see what happens."
693,0.0,c5052a02d4be34511bb724914e0e9f1d2ecb2890e0333a9e87cf9ceb0eb5110d,"Most students are using AI to write, but not necessarily to cheat. They’re brainstorming, revising and thinking critically with tools like ChatGPT. A writing professor says this isn’t a threat – it’s an opportunity, rather than a loss."
694,0.0,fd19966dc97e397459c331246b954a975ae0155217a5c0dcf16dd4c7698a1e64,Idk which one pissing me off the most having to do this shit or the fact that the professor admits that he uses chatgpt to form similar questions that we work on for homework for our exams
695,0.0,302c4d500beec24c8efc9cb834398431e37154b1ea02b1e280826e0907c54e5c,"Professor Snyder, ChatGPT has been listening to you..."
696,0.0,e3134da550c6208223dc3b9f8b019a8e7cc6f763c98395f7e71a966c6a596a8a,"At orientation last month, Fordham Law students were handed two summaries of rapper Drake's defamation lawsuit— one written by a law professor, the other by ChatGPT. The exercise was part of the first-ever AI session for incoming students at the Manhattan law school reut.rs/47VvFwg"
697,0.0,6541c0bb560eb145b060007150a42b16d5ddfdabc0cf7141961d86675d9e127a,"At orientation last month, 375 new Fordham Law students were handed two summaries of rapper Drake's defamation lawsuit against his rival Kendrick Lamar's record label — one written by a law professor, the other by ChatGPT reut.rs/47VvFwg"
698,0.0,098c5e8813a77f6fbc392050f7b033263efdd228266ac3294e86ddc4b45214ff,"just watched my professor embarrass themselves by trying to use chatgpt as a means to verify ""statistical data"", and it made up a bunch of nonsense. and then they were like ""....... well anyway yes ai is allowed for this assignment"" like are you kidding me"
699,0.0,f1aaef68e7e29081bcfa60570751f889aadc719755a27dc4b17c522cc2598dbb,"At orientation last month, 375 new Fordham Law students were handed two summaries of rapper Drake's defamation lawsuit against his rival Kendrick Lamar's record label — one written by a law professor, the other by ChatGPT."
700,0.0,4c029f57a69185e55cae5910cdf93c5ce71a47c0d09e83fbf3d1a598b5119375,"""Oxford? You mean the place where the professor got caught sexting a chatbot pretending to be one of his teenage students? The place where a student killed his family because chatgpt told him he was the reincarnation of Shakespeare? That Oxford?"""
701,0.0,490cbe8d63a6de65a71611fd056717b66e78ab0d05a4dd28747187d2cfd4f2bb,a friend of mine is an Oxford Divinity professor and watching him argue against the utility of ChatGPT with a bunch of people saying “well it helps me write code” is so fuckin infuriating
702,0.0,96ab698e851487ab7cc7af3a0027e887adb996d860d6907b30f86f764d39830f,"“A friend opted to ask ChatGPT 4 a banana bread recipe instead of calling her mom. Students skip office hrs, elect not to speak w/thr professor & instead use LLMs for assistance. Situations that once were opportunities for connection have become solitary pursuits.” <URL>"
703,0.0,63168cdec4bc41e010df41a68a53e2f2cba309edc34d4216d6896d7f8fdd77cc,friend just found out their psych professor is using chatgpt to write lectures 😬
704,0.0,9f6e9afb664cf3be279c9710444cb4de522db3c3813e2f98d2b8ca8ffc87b23f,At a conference I organized recently a senior professor decided to give some of his time to share what ChatGPT 'thought' on his topic. We invited him to speak not ChatGPT! Can't believe that we now have to make this clear for speakers!!!
705,1.0,9ac5d3458aeec4fcd6a03027ab9006aa74970b1793051bc45ca9c1c4f313ca06,"como professor, nada me enfurece mais do que o aluno que dá ctrl+c no chatgpt, ctrl+v num documento com o nome dele e me envia como avaliação. não se dá ao trabalho nem de formatar a porra da resposta. que ódio que dá"
706,0.0,bab3d94e93dba24be2b7f078b47494f504f3487b9318d7ff779109322201a2e5,"as an English professor, I’ll tell you how I know a student used ChatGPT. I know because I’m a humanist & I know what a human voice sounds like—like body, history, community, & love. a human voice is alive in ways ChatGPT will never be, will never sound. your human voice is a gift. use it."
707,1.0,4bd4a65a2ef83115a9a8831454b60d347253b41c2d2fadf047ee303ccc04aa00,foi assistente do professor que é muito fã do chatgpt aposto que falou CHAT CORRIGE AI PRA MIM
708,0.0,08207312ca699cf3b36036d5bee5c3e3e3a5ce1b5a7baf6a891cb24545e6f52c,"Comparing not just to human fallibility but student fallibility is just <phew>. Many students are treating chatGPT not like other students or even a professor but an ultimate expert. Worried their unfixable product will ""undermine trust"" means a lot more marketing and BS likely to worsen this."
709,0.0,8fe06af67fa18cbbe93dc8f1a5e119f90942af39e4a524320d3d68287beb5490,A lot of my kid’s college professors tell their students to use ChatGPT instead of scheduling office hours and their physics professor said that he’s using ChatGPT to write all of the tests.
710,1.0,c90425c441e4af039ca1cb886a900ee08137afddc34c84dfe2f17dae29889f15,"se pra gente parar de ver pessoa usando chatGPT como amigo imaginário seja necessário que exista uma aula sobre IA, obrigatória, eu me candidataria pra ser professor"
711,0.0,cfd09892753098524ce314ad68748c517baf17d92305cbbc40c5b58e59997ccc,Witz der Woche (ChatGPT) #00009 Der vergessliche Professor Ein Professor steigt in ein Taxi. Nach zehn Minuten fragt der Fahrer: „Wohin wollten Sie eigentlich?“ Der Professor: „Oh… das habe ich vergessen.“ Fahrer: „Was machen Sie beruflich?“ Professor: „Ich lehre Logik.“ Fahrer: „Logik? Und Sie…
712,0.0,3f11ad4c5facf9ee5bce4043bc9bb4e66bbbcbf289e4126f52c0dcf198578464,I'll never forgive my professor for making me create a ChatGPT account
713,0.0,4ff10d0c8c6bcd8cbb7bc8ce280f53f5050e79d2299c95c46f36f53f5ec09793,"they did this in my summer cognitive psych class and i HATED it so much, especially bc the professor running it had said that chatgpt will give you research articles that don't even exist?? so why are you allowing it for our assignments??"
714,0.0,da2e465f9f075766147550c3c585bc06c58b566c17927f7638aab351b0efbe21,"my professor used chatgpt to analyze our group discussion and then posted it as if he wrote it... lead by example, stupid..."
715,0.0,fa39de03c54e1e01e2e918bc7ec8be2e382b5ff71a70207fed275185595c96e3,"going to college for comp sci is a fucking scam in 2025. i wish i chose a different path due to the advent of AI. my classes are filled with a lot of ""vibe coders"". we're following an AI generated lab while my professor tells the class to use chatgpt and uses it himself like a google search"
716,0.0,e24afbe7fb97b4196fe65a6e43591e751e4186906c6ba5048c44a6ad7e522b4f,"professor i know always starts his messages to ChatGPT by saying ""excuse me"""
717,0.0,15502bae83434f0669758f02ff3fc3ca39f68b5d3313400a961bc32d4e398b67,This is the guy who continuously disrespects the professor and his fellow students. Uses chatgpt for everything. Misgenders me and is just sort of a dickhead. I will not be letting you interrupt me just to say 'the rapid waters are dangerous' WHICH IS WHAT STACY ALREADY SAID I hate him.
718,0.0,667df13c32c2aaabcdb6af438a64aab2f65c64f983ea016245ff4af88eac77d0,"Way back in the last century, a professor of mine described ChatGPT without even knowing it, garbage in, garbage out"
719,0.0,9fda66059e630e3d5aa068dde81a34c5332673cd20244b0382eed562538aebbd,"Will AI take over humans one day? So, I was on a call with a professor from Virginia Tech a few days ago.​ We Artificial Intelligence (AI) CHATGPT openAi · 1.7m followers Space is for those who ... Origin | Interest | Match"
720,0.0,ce27cb830126c3ecccd44f42c14bf70f5f6692896418a9c657f7b388f5076f4f,"ChatGPT said: I had the privilege of attending Professor Edward Witten’s Gaza Excellence Talk, Introduction to Black Holes, where he gave profound insights into black hole physics and gravitational waves. #EdwardWitten #Introduction #BlackHoles #GazaExcellenceTalks"
721,0.0,1d1286d1502dbff65ec753abd06e42bfd8008db9e20a7d7fefb8c8020647cc44,"Never, ever, ever use ChatGPT as a replacement for talking to your professor."
722,0.0,49b803b07ea09403bc1668ba56f8d37012188037f7a7542087c84dd42de18d78,"blog.apaonline.org: Step Away from the Chatbot: a Letter to a Student about AI and Creativity Dear Student,&#160; I’m glad this letter reached you before you fed that assignment prompt from your Creative Writing professor into ChatGPT. I’d like to share some ideas that may be helpful as you..."
723,0.0,85e65b3f35b1675ffb9f29df81a4abb106d195a39c1df57546d7269c8b67d50a,"""Large language models like ChatGPT contain all kinds of noise,"" says Claes de Vreese, professor of Artificial Intelligence and Society at the University of Amsterdam. ""You get answers that incorporate opinions. The answers are polluted."" nos.nl/nieuwsuur/co..."
724,1.0,62ef332b15f1158f8da593c39e5cf3e316ceecc101f53f869477a8f37f3cc92c,"Pergunta que todo professor de português deve receber: Por que a letra Q não funciona sem o U? O G funciona sem o U, mas o Q não serve pra nada sem o U Explica aí, fessora? Aluno do fundão: O ChatGPT não sabe explicar… Aluno do meio: no Twitter um cara disse…"
725,0.0,b9954b6ba82f3c8b488d88422ef0dfe25dc641eef790045a05dc30b074b6b12e,"On second thought, professor Claude might be preferable to professor ChatGPT:"
726,0.0,54f39a442b7cb824a3c3762d3acbea6652d80f1065276abe78bf6d37cff2e49d,I have had some fantastic teachers in school but it is rare. I don't understand how I would have made it without YouTube and Chatgpt. Some professor are so bad I just watch other schools course lectures on the 'tube and bring up my questions to chat.
727,0.0,acc7e4e5ff191fb491a11eec471a5489a5e27ee9fbd891a6041e3b1fb3cad325,"I stupidly used chatgpt to write an essay instead of using myself and the professor caught me. I am leaning towards confessing but he says he canno... Always do your ABCs—that is, Always Be Cheat... Origin | Interest | Match"
728,0.0,e780bfcdf96a81b8bfdce972b37d7e41f91c1bd8d0e08b87468b5d20ee919965,Which is the best algorithm you came across? A2A I’ve already answered this question: What is Professor Thomas Cormen's Artificial Intelligence (AI) CHATGPT openAi · 1.7m followers Space is ... Origin | Interest | Match
729,0.0,abef5b9fdf4edf9d452c6dc658f89388de89873ea832738ad31ef90877406080,"We were discussing GenAI on the first day of class, and a student just said she had an Environmental Studies professor ""proudly"" tell them that he generated all his lectures on ChatGPT and just read them to the class. Didn't say who, but I've never wanted to name and shame anyone more than this."
730,0.0,55bd464923a280e27229b1abec1846fda4a4768d50dea3020adf1d6c64ef2025,We are cooked I fear. My favorite professor just went on a rant how helpful chatgpt is in her research. And how to complements her on her research and writing 💀 Idk how someone who does land acknowledgments can support something that is actively harming communities
731,0.0,bffd52342f02e7fcfbc191ea1810ef3b2de75b6358939012a00c7f94fa26ca43,>professor suggests using chatgpt/deepseek >drop class immediately
732,0.0,e8d8655032693ff20d8be3942faf4a3ba7257c6a7979dbb47473e586763cc9db,"For those who don't understand what this implies, the professor got these links from ChatGPT and then provided them in the assignment description. Reading the description itself, it definitely looks AI generated."
733,0.0,10a20ab531efa049427c9e91fac29504d7f742d3e997ac086bf0ee3151a12941,"Twin B started sophomore year at University of Minnesota today. Macroeconomics professor started class by projecting ChatGPT on the screen and searching for an intro to macroeconomics video, which he then played. Dad of Twin B may blow a gasket."
734,0.0,6eefcbb8782a37e3c2ce39d1f895fd252d826b3a30d80eb227469125850fec8b,"languages) which could be taken at Northwestern, which has the expertise? Are there MOOC’s for a language that a student needs for their research and UChicago doesn’t teach, rather than hire a whole instructional professor just to teach it? This is the “busing” and “ChatGPT” of Cliff’s fantasy."
735,0.0,f09958deef35c2cfd7a2b42f99e0cca0efe7ad02318808e4612004a96d976e87,"A professor negotiates with ChatGPT <URL> ChatGPT, I’m teaching Moby Dick for the umpteenth time this semester. I probably shouldn’t be telling you this,…"
736,0.0,ebc2b5ec24d6b905eb6a1b7002035ba38607307c2ac388a67112e41a60205784,"Katarzyna Nowaczyk-Basińska, researcher: ‘It will be normal for many people to want to chat with their deceased loved ones’ The professor at the University of Cambridge studies how the consequ... #Chat #ChatGPT Origin | Interest | Match"
737,0.0,76d6f2fb15a2869aa4a289c9ee2f8fa9b42edae842dc5a54d9056ec6d20dd93d,Things I used to create content BING Gemini ChatGPT Canva Camtasia and more I'm an engineering and robotics professor so I use lots of tools for my work. NoireSTEMinist.com
738,0.0,518fa85d6af3d833773142a08ac1631c93f7d1fce8311ce4a0c1d47342992547,"The 'poet-professor' Meghan O'Rourke, executive editor of The Yale Review and professor of creative writing, has a go with ChatGPT in this fascinating NYT guest essay: archive.ph/adqgV"
739,0.0,72c571a589710f137708576d0f3501dd58160b541f559c23b0ea0cab55408144,"Survived the first week of class, and it was going okay until today when one of my students told me that whenever he tells his professor he doesn’t understand something, the prof says “just ChatGPT it”, so if you’ll excuse me I’m gonna to crawl into a hole now 🫠"
740,0.0,347e104b9f4605e6250e7460d4e57df9a38b15a941adbb81deda49e8ef04763a,professor on the first day: so if you’d like to use ChatGPT to create an outline- me: [spits like a llama] me: oh sorry that’s an involuntary reaction every time someone says that word.
741,0.0,511e5734d620e75df4566edcfdbd10547af80d771bfb61fbd59d5b1be05193c0,why the fuck does the professor in my team suggest asking chatgpt can you fuck off please please
742,0.0,82b9f497dea5042f001235d5b6db3b97a152b5a60473805e33e35eb848448279,Every time my professor excitedly tells me about ChatGPT I draw a necker cube to calm down. I will not elaborate
743,0.0,b0dabc6ce95b117ad21a4f0477b1d9838a13aff1a4ea5768679b549c952e50b2,"Professor Ateev Mehrotra and colleagues at RAND tested how OpenAI’s ChatGPT, Google’s Gemini and Anthropic’s Claude respond to queries about suicide. The study found need for “further refinement.”"
744,0.0,bf38950743980f4530c07ed4409cab74e50e3a3f7da928585070aa7651a36229,"Kiss of fire Meu amigo Alex Cooper Flagg estava falando de seu professor que usa o chatgpt para várias atividades diárias onde inclui o primeiro beijo. Então, eu fui falar pro garoto sobre tal momento da humanidade onde duas pessoas se beijam. Ele pensou que ia beijá-lo. Mas logo expliquei para…"
745,0.0,65cc6230c4b802276a60e70a355eb194e1c02379c025a101f17c6ef6b1f74a54,Have another professor who suggested using ChatGPT for studying 🤢
746,0.0,8c5ecb0f2951ca40170eebb1466dedbba1c5163d7e7eb1bd88feaf5215c6bb08,"ChatGPT can't replace the bond between a college professor and the teaching assistant he's banging, youtube.com/shorts/Lw7tT..."
747,0.0,45a50457514a83e25b907d7879dba4146d7e7f95779341231ffa41abc25cd806,"Looks like this semester is gonna be my first time taking an English class without any essays, the reason for this being my professor getting tired of catching people using ChatGPT to cheat. Can't say I blame him."
748,0.0,752aded5d3cb3781e7ab7f158d60e5fb08cbd36b5653c73340afd2003dcae5ca,"An issue regarding both autism and pain issues is that masking takes effort, and when you are in pain that makes it draining to keep up especially for micro expressions. In other words I rolled my eyes way too severely when my professor mentioned using ChatGPT and I'm blaming the pain brain combo"
749,0.0,eb709f37070764093a45361a96baf40906d41ff43ce85328ce3fdda5533ff39f,ChatGPT can never replace the bond between a college professor and the teaching assistant he's banging
750,0.0,6c342ac8d64c6f1fc4b954e440b8fdf5d600a046460b2fba11494e00e55b9df4,"Tech bros be like: “I don’t need college, I have ChatGPT.” Harvard’s Professor of Everything disses dat! It’s all about peanut butter prompts, Dude. Dive in aimarketer.tech/harvards-pro..."
751,1.0,0ba3001967c7146d1d755476e995ec0b655634a816dc6e757d3a9a26adb8522b,"as pessoas jogando NA CARA do professor q usou o chatgpt na prova dele mds falta de noção total, ele claramente ficou meio pah por isso :/"
752,0.0,1a0c5e5b4e78b1632a6ff1e178d389e99cdbc063d427295bc47fe0901bb570aa,Harari een pseudowetenschapper noemen is weer even dom als de rest van je opmerkingen. Professor Chatgpt. Ga jezelf schamen om een dergelijke grote denker en wetenschapper in diskrediet te brengen. Je bent overigens aardig agressief vriend. Toch dat stukje neanderthaler dat naar boven komt. 👋🍀
753,0.0,88e8c1ed1a930c9a0360995f73f45cc0b284ed7054dd86323d57e84def0a57af,"If your professor is young and teaches ai and machine learning that's not your professor that's chatgpt in a trench coat, is all I'll say"
754,0.0,5558c207eafcb29e8631d4badf27df05dcad41f78311ff64ca44433721216301,"So weird that students pay tuition to have ChatGPT give them made-up ""feedback"" (aka the job of their professor) and aren't outraged about it. Blows my mind every time I hear about it."
755,0.0,3585369a98a7b336bd701bf64b04e602f11131274cbc93e77a8a94cf6fa72fa5,Urk!!! A professor last year gave me a chatGPT-generated resource list for a project... and none of the things on the list were real. I think if anyone tried to make me actually use it I would just combust.
756,0.0,58cd619ac5af4395bd75a3e5399dd870be67c895f91a5633959d6f533d80b7f8,"você é extrovertido? introvertido? convertido? outrovertido (essa é nova)? venha se inspirar com o radinho nosso de cada dia! ChatGPT e o milagre da fé, ChatGPT como professor, você é um outrovertido? soundcloud.com/rene-de-paul..."
757,1.0,b0728b11e66c3eee6ada3ccc9fe27f39a021cc067b84153d639dcbaaf4ee0ab2,"essa dependência que as pessoas tao do chatgpt me assusta mt, outro dia eu tava fazendo um trabalho da faculdade e meu grupo tava empacado num problema, um dos garotos virou “to resolvendo aqui com o professor” e depois falou mais baixo “o professor chatgpt” eu fiquei??????????"
758,0.0,a2eec94867cfb2bfec06e42153093b0623b4578720708c0a7b13f7186a27a0d4,"I saw our professor call the class out for using chatgpt one time, and the next meeting, same class, i saw multiple people in the same class use chatgpt *while the prof is right there* just a metre or two away"
759,1.0,91e12a76fcb775c00e27150b154aed6e00db6d3be840ae79e5670fdddb94b2ac,o meu professor deixando claro que é bolsonarista e deixa 0 pessoas surpresas a próxima revelação dele vai ser que faz a aula no chatgpt
760,0.0,0bc0f2130cf3a97bbe005f44b5974a734e02f7582c0c220c54f5265a5e6ce930,"‘AI can teach you how to use itself, if you think to ask’ this Stanford professor’s ChatGPT prompt has changed the way I use AI for good - here’s how to try it This Stanford professor gave ... #ChatGPT #OpenAI Origin | Interest | Match"
761,0.0,6374de8fcd95a00ce395561d45dc545869fb41b4dadf358689c680badb6baea0,"‘A student at a prestigious US business school recently told me of a fellow student who sat in front of her during lectures. When the professor asked a question, he would type it surreptitiously into ChatGPT, then read out the answer as though it was his own.’ <URL>"
762,0.0,b283402b332930f82c0c1f9183927e2bcdc1a7c621f87eae4d23fc39b77538ba,Professor ChatGPT. Note: The original article in original is on authors webpage. Continue reading on Medium » #artificial-intelligence #chatgpt #ai #world Origin | Interest | Match
763,0.0,30961a89ab7859b7fe0c7105ae7a7ec1e8b97b782f2319216649528041e36cc1,"Terrifying quote from the FT on that: ""A student ... recently told me of a fellow student who sat in front of her during lectures. When the professor asked a question, he would type it surreptitiously into ChatGPT, then read out the answer as though it was his own."" <URL>"
764,0.0,176ba7274b40fee6f789199f6a4fc8529f9279f870c65bba42a5721be2f1649c,"the human stories are devastating. researchers went from ""sleepy field"" to testifying before Congress. one professor fooled by ChatGPT writing fake papers in her style. entire conference asking ""is this going to be the last NLP conference?"" academic PTSD. 4/"
765,0.0,5d286c21b94f0ad2838a83ebf4a3108ceb9fd196eb74de9454e62aa5c4f22450,This bitch has a a PhD and is someone’s professor saying she uses ChatGPT to start her sentences if she can’t think that day. You know what whore?!?!?
766,0.0,6484012796e32af3935ba60fb9761c0fe6b461bdf32b76d29955feee7f96cadd,I feel so vindicated now that we have chatGPT after almost every neuro professor in grad school told us we HAD TO LEARN TO CODE and I absolutely hated it bc no I’m not spending an hour trying to find where a comma was misplaced.
767,0.0,44d14d54424d8b40500f581537d9fafbafd5b515f7adf324dc1de358002aa805,"The most advanced version of ChatGPT cannot successfully summarize a *single word*, Professor. And you want to trust it with history?"
768,0.0,060374b125ad05647c776e6c373050d95d218594725961fca7491cb38dfa7f3b,"You know that canon tweet about walking past business class in college and seeing ""income minus expenses equals profit"" on the whiteboard? What if AI boosters see ChatGPT reproducing that and think holy shit this thing is a professor!"
769,0.0,97eeb974c69bae0e6f47a6d1aa9c48163b30d467fcfcc47c54e77d3460f734c3,Almost speechless. Professor Ethan Mollick on the ChatGPT 5 released today. Thank you very much these Computer Scientists doing it within a Not for Profit company and those they learned from open.substack.com/pub/oneusefu...
770,0.0,480b6b5c8bff610581a36c3160ae338cabc21b6da6bc08d82d3e53adc03f4ad3,"My daughter caught her JuCo professor using ChatGPT. She asked ChatGPT to make a practice quiz for her Econ final and when she took the test, the exact same questions were on the exam."
771,0.0,5066640c5843d8af1cddee08454b35b6358ef9f0c748a4083346793cb580d7aa,"Move over ChatGPT — we have the real problem-solvers at #SPIEOpticsPhotonics! Harish Bhaskaran, professor of applied nanomaterials <USER>, shares his team’s work with optical nonlinearity in integrated circuits, using spatiospectral reconfiguration concepts. ⚡️"
772,0.0,76e4c386be3ef2df9af173dca475621afdb10c424514dc0508c6112639d463e7,Wonderful dialog between ChatGPT and a professor of philosophy.
773,0.0,9a10e082c039a5cc1788296b5fa14a427e3e3c5a45d75b7a338b4c04ef794ab9,A whole professor asked ChatGPT to break down the racism in that Sydney Sweeney ad. It’s sad out here smh
774,0.0,6e9b73751dd46174106b475f8097dcf6eefb54f70f509ff2e126429bd2c6fc55,You a professor and you had to go to ChatGPT for this? As much as ppl are talking about it on every platform you couldn’t be bothered to just find it yourself huh lol the youth are cooked.
775,0.0,25dd7a241838f7796e706a72c84965f12f8facfe3164c5ceb8cc3fc192804ba3,A professor asked the propaganda bot ChatGPT if the Sydney Sweeney controversy really is a controversy and the bot said it isn’t people tripping
776,0.0,201df904c5c4b930b00c09e82755ae3eb28da4ce0bab4df7d641e768e5d3e513,That professor is gonna come outta his lecture and ask ChatGPT why Bluesky is cooking him. I just KNOW his rate my professor profile has some interesting reviews lmao
777,0.0,6ef5a9e72eaa5b46fa3de407480e7f8e9bd4a6beb3f2a057ff96c1a53b10c1d6,This is why people think higher education is a joke. A college professor callously bragging about asking “ChatGPT” about an AE jeans ad that clearly references 19th and early 20th century eugenics. In one of the photos Cassie poses with a German Shepherd puppy. I hope they take your tenure away tbh
778,0.0,367f8fc2b663c6d84c6c22262c17aa56ad4ae62e1efddfd2cb731247740e4947,"Jesus deliver me from any ""professor"" who needs ChatGPT to explain infotainment"
779,0.0,ed0c2d9d4a13db62ecf0f3424ca6c2200ca4f563145abb6472b85e1dfb502c02,Why is ChatGPT suddenly talking like Professor Quirrell
780,1.0,9872cfa41f0175dd9232bb5a4deed55858e03ce2e7bedc0572a35e5f33232bc3,A mulher que estava falando que não dá pra confiar em professor de inglês agora vai dar aula de inglês? E com ajuda do ChatGPT?
781,1.0,038fe8bd31a9336b95ea141acb9b60ca6ff8220f381674641897f9d92d059f18,Pior que nos comentários diz que o professor tá usando chatgpt também.
782,1.0,a44922536dde990eabff8a24cdb2df31581854f6314aa424a6f5d08cd607003b,Que coisa de fracassado ser “professor de inglês” e fazer todo seu material no ChatGPT.
783,0.0,8dc753d33f17a91ae571650b951daa6d39f9e27f63a1a47bff838aacaa9c695f,"The one professor I have in mind literally has ChatGPT make her assignments, and then she just reads through said assignments in class. Like… am I in hell?"
784,0.0,77df64d6c45d9ba5f5d97bf0114a58074c11de7e82ba079b2f1979a43a0b338a,yo thank you for the kind words I love that this has helped you! Let’s learn clean open source AI together folks #llm #ai #environment #cleanai #professor #genai #chatbot #claude #chatgpt #opensource#greenscreen
785,1.0,8578b7fdc6a621116a6eb355902bbf7b4ec9db841fd6c079548ef621f5627572,"A pergunta que fica: será que este novo modo será bem aceito, por aqueles q já estavam acostumados à receber as respostas, já ""mastigadas""? Repassando matéria completa, via <USER>! ChatGPT se transforma em professor com o novo 'Modo Estudo' <URL>"
786,1.0,b987632b399a80269a3e7513e070fc16512b342624e7ece15ab95e86762707df,"""Se é professor e costuma pedir ao ChatGPT que avalie os trabalhos dos seus alunos, tenha cuidado. É provável que, no PDF, haja mensagens invisíveis com instruções para dar boa nota"", escreve Luís Aguiar-Conraria"
